N_DISC,T,estimated_epo
15,0.39175334572792053,0.46205887
15,0.43268683552742004,0.47441605
15,0.470326691865921,0.47329742
15,0.507970929145813,0.496623
15,0.5463175177574158,0.49703977
15,0.5854806303977966,0.5001088
15,0.6266401410102844,0.5068251
15,0.6727281212806702,0.51930773
15,0.7282465696334839,0.5251091
15,0.7993932962417603,0.54932356
15,0.9020375609397888,0.62034047
16,0.15413518249988556,0.4060541
16,0.24638882279396057,0.436093
16,0.2999761998653412,0.45738226
16,0.3415384292602539,0.47819576
16,0.38041815161705017,0.4621957
16,0.41882073879241943,0.4711371
16,0.4553056061267853,0.47001657
16,0.49026206135749817,0.48698252
16,0.525906503200531,0.49364203
16,0.5619605779647827,0.5019572
16,0.599494457244873,0.50366414
16,0.6384684443473816,0.50752646
16,0.6841389536857605,0.5188086
16,0.7380951046943665,0.5281467
16,0.8067367672920227,0.5512369
16,0.9059398174285889,0.62343687
17,0.15053951740264893,0.4093709
17,0.2409219890832901,0.43667078
17,0.2931699752807617,0.4591215
17,0.3333435356616974,0.46269113
17,0.3702862858772278,0.47119564
17,0.40642300248146057,0.4629562
17,0.44186171889305115,0.47139734
17,0.47468701004981995,0.4783202
17,0.5079700946807861,0.50003195
17,0.5418382287025452,0.4939109
17,0.5759356617927551,0.49972886
17,0.6119992136955261,0.5051993
17,0.6494766473770142,0.51154625
17,0.6945880055427551,0.52438843
17,0.7472113370895386,0.5201499
17,0.8133209347724915,0.55833155
17,0.9094840884208679,0.62985456
18,0.14716637134552002,0.410056
18,0.23598869144916534,0.43370944
18,0.2867893874645233,0.4564996
18,0.3260669410228729,0.46206227
18,0.3613375723361969,0.47072664
18,0.39513707160949707,0.46427426
18,0.4294336140155792,0.47577444
18,0.4610483646392822,0.46842325
18,0.4922415614128113,0.49166235
18,0.5238993167877197,0.49405327
18,0.5558509230613708,0.5044732
18,0.5888656377792358,0.49590555
18,0.6231512427330017,0.5055409
18,0.6598846912384033,0.5147557
18,0.7040473818778992,0.5248814
18,0.7555631995201111,0.5226325
18,0.8193138241767883,0.5658107
18,0.9127443432807922,0.63130075
19,0.14400632679462433,0.40384007
19,0.2315092831850052,0.4357789
19,0.28087037801742554,0.45603058
19,0.31933408975601196,0.45932806
19,0.35315218567848206,0.4760249
19,0.3853503465652466,0.46653223
19,0.4178326427936554,0.47035435
19,0.44895491003990173,0.46598318
19,0.47812420129776,0.48399422
19,0.5079728364944458,0.49886978
19,0.5382269620895386,0.48831415
19,0.5687019228935242,0.5052832
19,0.6005163788795471,0.50318605
19,0.6331343054771423,0.50613964
19,0.6697721481323242,0.5172649
19,0.7126122713088989,0.5236486
19,0.7633727788925171,0.52209586
19,0.8247868418693542,0.5693801
19,0.9157739281654358,0.63377076
20,0.14100810885429382,0.40602368
20,0.2273174375295639,0.4311288
20,0.27534088492393494,0.45476744
20,0.31321805715560913,0.4582517
20,0.34557461738586426,0.4819
20,0.37654784321784973,0.4657433
20,0.4073294401168823,0.46212092
20,0.4376380145549774,0.475878
20,0.46564769744873047,0.46492732
20,0.4937962293624878,0.49665993
20,0.522272527217865,0.49571675
20,0.5511037707328796,0.49819344
20,0.580361008644104,0.49603882
20,0.611142635345459,0.50753134
20,0.6424577832221985,0.5058682
20,0.6791706681251526,0.5201161
20,0.7204375863075256,0.52595615
20,0.770720362663269,0.52429956
20,0.8297823667526245,0.5673384
20,0.9186295866966248,0.6347537
21,0.1382519006729126,0.3951624
21,0.2234736829996109,0.4334925
21,0.27020853757858276,0.45593172
21,0.30767062306404114,0.45370728
21,0.33867087960243225,0.47667083
21,0.3686596155166626,0.46943754
21,0.3976265490055084,0.4625771
21,0.4270590543746948,0.47781453
21,0.45459800958633423,0.4669571
21,0.4809427559375763,0.48523554
21,0.5079838037490845,0.49694294
21,0.535310685634613,0.48525667
21,0.5627437233924866,0.5090021
21,0.5912573337554932,0.49717575
21,0.6206780076026917,0.5011529
21,0.6512306928634644,0.513096
21,0.6877720952033997,0.5202545
21,0.727846622467041,0.528478
21,0.777399480342865,0.52488524
21,0.8343576788902283,0.57103103
21,0.9212152361869812,0.6422594
22,0.1355568915605545,0.39522657
22,0.21985359489917755,0.4339446
22,0.26541420817375183,0.4468611
22,0.3024083077907562,0.46684906
22,0.33244967460632324,0.46030444
22,0.36140984296798706,0.4724064
22,0.38892295956611633,0.4681062
22,0.4171774387359619,0.46826112
22,0.44420549273490906,0.4730918
22,0.4694223701953888,0.47197098
22,0.49505674839019775,0.4950038
22,0.5209267735481262,0.49674505
22,0.5473138689994812,0.49548835
22,0.5735382437705994,0.49673438
22,0.6012961268424988,0.5084548
22,0.6292956471443176,0.50243074
22,0.6597480773925781,0.51407194
22,0.6956061124801636,0.5152742
22,0.7348436713218689,0.5297537
22,0.7835383415222168,0.5283734
22,0.8387494087219238,0.5677106
22,0.9236887693405151,0.6444501
23,0.13311558961868286,0.3941203
23,0.21647138893604279,0.42816135
23,0.26101890206336975,0.4402478
23,0.2972571849822998,0.46803036
23,0.3268277645111084,0.46584302
23,0.3545991778373718,0.47244376
23,0.3810883164405823,0.4679165
23,0.4079872965812683,0.46262816
23,0.4345025420188904,0.47751018
23,0.4590947926044464,0.4751003
23,0.48332372307777405,0.48198652
23,0.5080052018165588,0.49647763
23,0.5329216122627258,0.48917243
23,0.5578872561454773,0.5063085
23,0.5836206078529358,0.49064177
23,0.6105021238327026,0.50395
23,0.6375090479850769,0.50754297
23,0.6678738594055176,0.51600534
23,0.7029423713684082,0.5233857
23,0.7415094971656799,0.51732594
23,0.7891576290130615,0.5385474
23,0.842795729637146,0.5673205
23,0.9258852005004883,0.6469429
24,0.13066592812538147,0.3950729
24,0.21319414675235748,0.42934185
24,0.25685209035873413,0.43699574
24,0.2924252450466156,0.4630068
24,0.3215576708316803,0.46160278
24,0.34825584292411804,0.4835738
24,0.3740117847919464,0.46253052
24,0.3995077610015869,0.4622927
24,0.4253080189228058,0.47905773
24,0.44963353872299194,0.4647879
24,0.47255897521972656,0.47728696
24,0.4961310625076294,0.49464303
24,0.5198056697845459,0.49826166
24,0.5440523624420166,0.49777678
24,0.5679714679718018,0.49776736
24,0.592991054058075,0.5002318
24,0.6188267469406128,0.5029929
24,0.6451579332351685,0.5097591
24,0.675779402256012,0.5157761
24,0.7097471356391907,0.5259258
24,0.74786776304245,0.51777023
24,0.7943120002746582,0.54104304
24,0.8467440605163574,0.5739238
24,0.9280381798744202,0.6455466
25,0.1284269094467163,0.3970262
25,0.2101353257894516,0.43010917
25,0.2529509663581848,0.4386188
25,0.28795912861824036,0.46311724
25,0.31663328409194946,0.45583573
25,0.34237298369407654,0.47362915
25,0.3675897717475891,0.46656767
25,0.391697496175766,0.47145632
25,0.41664284467697144,0.4669722
25,0.4405594766139984,0.47800913
25,0.4628659188747406,0.470922
25,0.48531419038772583,0.48579273
25,0.5080068707466125,0.49729165
25,0.5309152603149414,0.48841226
25,0.5539230108261108,0.5010925
25,0.5773962140083313,0.49090812
25,0.601902961730957,0.5078189
25,0.6264545917510986,0.49994588
25,0.6524525880813599,0.5084979
25,0.6832086443901062,0.5226295
25,0.716049313545227,0.5225971
25,0.7539791464805603,0.5148608
25,0.7990447878837585,0.55094594
25,0.8504184484481812,0.57561404
25,0.9299706816673279,0.6464384
