N_DISC,T,estimated_epo
17,0.29840025305747986,4.173777
17,0.34669217467308044,4.270008
17,0.38128218054771423,4.830358
17,0.4141286313533783,4.492244
17,0.43832477927207947,4.7362876
17,0.4621160328388214,4.586955
17,0.48552578687667847,5.0148706
17,0.5085899829864502,4.872532
17,0.5331859588623047,5.4709215
17,0.5618379712104797,4.871846
17,0.5853437781333923,5.0184507
17,0.6108770966529846,5.197678
17,0.6428347229957581,5.623618
17,0.6788501739501953,5.4397516
17,0.7324582934379578,5.5727043
17,0.8292747735977173,5.878622
18,0.194177508354187,4.1884146
18,0.29320526123046875,4.1407423
18,0.34139376878738403,4.233401
18,0.37464526295661926,4.7599306
18,0.40655502676963806,4.540352
18,0.43232133984565735,4.5188823
18,0.45233944058418274,4.8362875
18,0.4769201874732971,4.949741
18,0.4974541962146759,4.659664
18,0.5195772051811218,5.3258514
18,0.5449257493019104,5.2936296
18,0.571239173412323,5.157664
18,0.591981053352356,4.615025
18,0.6181954741477966,5.359866
18,0.649834930896759,5.8185616
18,0.6843414902687073,5.319994
18,0.7378249764442444,5.4403586
18,0.8324154615402222,5.977143
19,0.1908920258283615,4.1872582
19,0.2878141701221466,4.120392
19,0.3362554907798767,3.9448466
19,0.36883580684661865,4.9342628
19,0.3992934823036194,4.440254
19,0.4258759915828705,4.711399
19,0.4450245201587677,4.534542
19,0.467737078666687,4.801561
19,0.4874872863292694,5.0251646
19,0.5086432695388794,4.8676972
19,0.5303995609283447,5.5292697
19,0.5560162663459778,4.9249153
19,0.5786135196685791,5.394481
19,0.5985717177391052,4.5019765
19,0.6253183484077454,5.684026
19,0.6560971736907959,5.784109
19,0.6898069381713867,5.1827903
19,0.7431122064590454,5.437655
19,0.8357692360877991,6.0746174
20,0.18743059039115906,4.0954876
20,0.28262755274772644,4.1825795
20,0.33143845200538635,3.9827013
20,0.36363229155540466,4.8925047
20,0.3925134539604187,4.5810637
20,0.41910555958747864,4.696895
20,0.4387578070163727,4.7485166
20,0.45848605036735535,4.504309
20,0.47990837693214417,5.046615
20,0.49864470958709717,4.6713743
20,0.518332302570343,5.2976303
20,0.540799081325531,5.3136353
20,0.5654919147491455,4.926338
20,0.5848761796951294,5.0644836
20,0.6056424379348755,4.849443
20,0.6319084763526917,5.84331
20,0.6614621877670288,5.624088
20,0.6950443983078003,5.2646446
20,0.7484248876571655,5.175007
20,0.8392146229743958,6.087306
21,0.1849880814552307,4.0192094
21,0.27863290905952454,4.32696
21,0.3268957734107971,3.8111005
21,0.3589184880256653,4.94598
21,0.3861451745033264,4.5512257
21,0.41263461112976074,4.3962026
21,0.4338023066520691,4.642804
21,0.45062872767448425,4.743623
21,0.47236934304237366,4.8234425
21,0.48922738432884216,4.9826717
21,0.5086805820465088,4.853598
21,0.5282092690467834,5.4754114
21,0.5508697628974915,5.051462
21,0.5728983283042908,5.33191
21,0.5902606248855591,4.6658854
21,0.6123762130737305,5.191843
21,0.637839138507843,5.7289925
21,0.6666643023490906,5.663513
21,0.6996364593505859,5.2606144
21,0.7526947855949402,5.3273973
21,0.841563880443573,6.0651903
22,0.18188348412513733,3.8151736
22,0.27409517765045166,4.514272
22,0.32236719131469727,3.6524026
22,0.35462573170661926,4.827976
22,0.38025912642478943,4.803999
22,0.4066462814807892,4.430218
22,0.42862704396247864,4.6063213
22,0.44440579414367676,4.643314
22,0.46374213695526123,4.711712
22,0.4822014272212982,5.012289
22,0.4995960295200348,4.696219
22,0.5173205137252808,5.3739824
22,0.537631094455719,5.3141513
22,0.5603614449501038,4.852928
22,0.579060435295105,5.3537397
22,0.5958464741706848,4.542951
22,0.6182084679603577,5.363498
22,0.643543541431427,5.6760387
22,0.671291708946228,5.66403
22,0.7045965790748596,5.4348
22,0.7571730017662048,5.278196
22,0.8446232080459595,6.0877094
23,0.17927539348602295,3.8162339
23,0.27019447088241577,4.4948745
23,0.31798067688941956,3.6484215
23,0.350360244512558,4.697185
23,0.37511563301086426,4.667188
23,0.4007902443408966,4.6952686
23,0.42305952310562134,4.725798
23,0.4391101002693176,4.7416196
23,0.45589131116867065,4.580248
23,0.47604966163635254,4.8140197
23,0.4908740520477295,4.8602233
23,0.5087653994560242,5.061384
23,0.5260996222496033,5.2674866
23,0.5465424060821533,5.2745323
23,0.5678235292434692,4.8843565
23,0.5844631791114807,5.16786
23,0.6017035841941833,4.78352
23,0.6238707900047302,5.556673
23,0.6492288708686829,5.7119455
23,0.6753839254379272,5.467274
23,0.7094190120697021,5.3747034
23,0.7611160278320312,5.38644
23,0.8471456170082092,6.1239443
