N_DISC,T,estimated_epo
23,0.4090909090909091,-0.713773
23,0.4545454545454546,-1.2218598
23,0.5,-1.0218049
23,0.5454545454545454,-0.99732167
23,0.5909090909090909,-1.0406862
23,0.6363636363636364,-1.05962
23,0.6818181818181819,-1.0406964
23,0.7272727272727273,-0.986527
23,0.7727272727272727,-0.4199209
23,0.8181818181818182,-0.5123741
23,0.8636363636363636,-0.062542886
23,0.9090909090909092,-0.7521271
23,0.9545454545454546,2.85663
23,1.0,-2.1683996
24,0.0,1.9520811
24,0.043478260869565216,0.3417653
24,0.08695652173913043,-0.85616255
24,0.13043478260869565,-0.46598372
24,0.17391304347826086,-0.35610282
24,0.21739130434782608,-0.49144512
24,0.2608695652173913,-0.9410239
24,0.30434782608695654,-0.91652155
24,0.34782608695652173,-0.85019034
24,0.3913043478260869,-0.7739389
24,0.43478260869565216,-0.859698
24,0.4782608695652174,-1.2007412
24,0.5217391304347826,-0.88871217
24,0.5652173913043478,-1.0458187
24,0.6086956521739131,-0.8809177
24,0.6521739130434783,-1.1960349
24,0.6956521739130435,-1.0033096
24,0.7391304347826086,-0.9994468
24,0.7826086956521738,-0.3707036
24,0.8260869565217391,-0.059221666
24,0.8695652173913043,-0.054400515
24,0.9130434782608695,-0.679866
24,0.9565217391304348,2.8599524
24,1.0,-2.1683996
25,0.0,1.9520816
25,0.041666666666666664,0.494759
25,0.08333333333333333,-1.0889541
25,0.125,-0.7375729
25,0.16666666666666666,-0.39633346
25,0.20833333333333331,-0.5415676
25,0.25,-0.86659867
25,0.29166666666666663,-0.7673997
25,0.3333333333333333,-0.91042215
25,0.375,-0.80656415
25,0.41666666666666663,-0.6644318
25,0.4583333333333333,-1.177363
25,0.5,-0.9571956
25,0.5416666666666666,-1.0314817
25,0.5833333333333333,-1.1098113
25,0.625,-0.8973114
25,0.6666666666666666,-1.0522089
25,0.7083333333333333,-0.88735175
25,0.75,-0.891592
25,0.7916666666666666,-0.72250444
25,0.8333333333333333,0.41876948
25,0.875,-0.550641
25,0.9166666666666666,-0.49155435
25,0.9583333333333333,2.7998064
25,1.0,-2.1683996
