N_DISC,treatment_value_idx,T,EPOs_1,EPOs_2,true_effect
21,0,0.22932582064103302,,-0.9887852072715759,0.7365531500900493
21,1,0.31308578745184523,-0.016930483281612396,-0.029779652133584023,1.005575047552314
21,2,0.35359563996094534,0.39796745777130127,0.3960580825805664,1.135685383108319
21,3,0.38342289094624377,0.5736077427864075,0.5566543936729431,1.2314851304299999
21,4,0.40813472625518077,0.719649612903595,0.7410062551498413,1.3108550857644026
21,5,0.4302529173725662,1.1152983903884888,1.0923212766647339,1.3818947240234754
21,6,0.4470083860402688,1.1054551601409912,1.036338210105896,1.4357102655701444
21,7,0.46622176685257855,1.0992811918258667,1.052127718925476,1.4974201773525522
21,8,0.4832706901359012,1.3396217823028564,1.350630760192871,1.552178242165634
21,9,0.500416318922603,1.494319200515747,1.595324158668518,1.6072469076033897
21,10,0.5163921547319096,1.6988354921340942,1.6898479461669922,1.6585584091071186
21,11,0.5347532228325378,1.9290317296981812,1.8767386674880981,1.7175308462741692
21,12,0.5539898490722402,1.853234887123108,1.8001619577407837,1.7793154181743231
21,13,0.5701355256073205,2.085584878921509,2.1725072860717773,1.8311724174385418
21,14,0.5895864383073918,2.0868642330169678,2.180253744125366,1.893645238777704
21,15,0.6114686298901627,2.439621925354004,2.4360105991363525,1.9639268891217911
21,16,0.635081382240646,2.735255002975464,2.7266523838043213,2.0397667883421615
21,17,0.6611599663624402,2.837984323501587,2.680473804473877,2.12352649421001
21,18,0.686695847195986,3.2483770847320557,3.2669260501861572,2.2055431350561947
21,19,0.7285967951612822,3.328176498413086,3.407973051071167,2.340121418170277
21,20,0.8198830540249421,4.305135726928711,,2.633316407456772
22,0,0.22628551098967092,,-1.0158761739730835,0.7267882241663121
22,1,0.3093684458645879,0.0006183608784340322,-0.01594442129135132,0.9936356172325989
22,2,0.34996758073265943,0.2804146111011505,0.2793062627315521,1.1240327116130746
22,3,0.3790411099211785,0.6054443717002869,0.5855638384819031,1.217411640545629
22,4,0.40316384617345297,0.727311372756958,0.733984649181366,1.2948895160231408
22,5,0.42553773020650926,0.8193082809448242,0.8696317672729492,1.3667503937831413
22,6,0.44188448263172797,1.315234661102295,1.2504855394363403,1.419253212518864
22,7,0.4598181857923024,0.9459088444709778,0.8610023856163025,1.4768530306238534
22,8,0.47655635523617323,1.211995005607605,1.2563517093658447,1.5306130101855189
22,9,0.49373173840792395,1.497982144355774,1.5178709030151367,1.5857772413383586
22,10,0.5081398535842208,1.5364174842834473,1.5527658462524414,1.632053507091151
22,11,0.5247136168440087,1.8006051778793335,1.8211159706115723,1.6852854436594804
22,12,0.5434870932045225,1.9720442295074463,1.8889968395233154,1.7455824617310831
22,13,0.5603990541154414,1.9496110677719116,1.9620215892791748,1.7999006281212322
22,14,0.5763264443672586,2.178601026535034,2.2481672763824463,1.8510565312371432
22,15,0.5957428486778176,2.1337485313415527,2.066948652267456,1.9134185178568275
22,16,0.6170155775004974,2.4433116912841797,2.4642727375030518,1.9817426838035934
22,17,0.6403410765894891,2.6371848583221436,2.6985580921173096,2.05665997738787
22,18,0.6651794920061528,2.9103715419769287,2.80578351020813,2.136436485184722
22,19,0.6904159987450539,3.1979916095733643,3.2394282817840576,2.2174915904661394
22,20,0.7321325115581291,3.4546704292297363,3.4772493839263916,2.3514775011557996
22,21,0.8233762727566344,4.326912879943848,,2.6445359956112564
23,0,0.22367801502403584,,-1.030553936958313,0.7184134176924178
23,1,0.3062072552532825,-0.058976199477910995,-0.07541932910680771,0.9834824434805828
23,2,0.34648826029990815,0.2701413631439209,0.2549870014190674,1.1128577622866005
23,3,0.37466532401497343,0.5508307814598083,0.526903510093689,1.203357405901114
23,4,0.3985626543435687,0.6773257255554199,0.678864061832428,1.2801113182301642
23,5,0.4208416553230902,0.7802807092666626,0.8325915932655334,1.3516674487454983
23,6,0.4372766234605793,1.3144655227661133,1.2395124435424805,1.404453600428983
23,7,0.4538288131839554,0.936743438243866,0.8645650744438171,1.457616246691675
23,8,0.4708664430452961,1.1458609104156494,1.1385635137557983,1.5123380390714443
23,9,0.4863334160685312,1.5380462408065796,1.5058965682983398,1.5620151651393983
23,10,0.501904107289299,1.461317777633667,1.5502760410308838,1.6120254153400857
23,11,0.5164505631577619,1.7817621231079102,1.7289605140686035,1.6587460064301462
23,12,0.5327921099492552,1.9186779260635376,1.9421130418777466,1.7112321056097892
23,13,0.5508340839243772,1.8132071495056152,1.7550959587097168,1.7691796700317652
23,14,0.5659084583100386,2.1051979064941406,2.133321762084961,1.817595840127044
23,15,0.5824332698072783,2.1106739044189453,2.2485227584838867,1.8706705524682603
23,16,0.6017228382377793,2.2170958518981934,2.1105105876922607,1.9326251651309256
23,17,0.622046934404864,2.5268683433532715,2.57709002494812,1.997902494185083
23,18,0.6453821160592613,2.6766715049743652,2.6803154945373535,2.072850886422056
23,19,0.6689902371501479,3.037259578704834,2.887072801589966,2.1486759108723925
23,20,0.6942863743146606,3.1250035762786865,3.1858386993408203,2.229922538319533
23,21,0.7348866460724368,3.5353667736053467,3.5141539573669434,2.360323284184569
23,22,0.8263628253330983,4.332245349884033,,2.654128263511814
