N_DISC,treatment_value_idx,EPOs_1,EPOs_2,true_effect
24,4,0.5752048492431641,0.5490599274635315,0.18564412816445575
24,5,0.5800914168357849,0.5522359609603882,0.2145473403978686
24,6,0.5567774176597595,0.5236112475395203,0.24747790271890963
24,7,0.5383950471878052,0.5064380168914795,0.2833083047145371
24,8,0.5371673703193665,0.5053597092628479,0.32485635738397356
24,9,0.5181121826171875,0.49491435289382935,0.3677534715985317
24,10,0.5157344341278076,0.49781543016433716,0.4108909026968561
24,11,0.5253024697303772,0.5010550022125244,0.45687213870085713
24,12,0.524020791053772,0.49540096521377563,0.5028129962090215
24,13,0.5069619417190552,0.47268348932266235,0.5479130496064155
24,14,0.49155566096305847,0.4517429769039154,0.5928510431994204
24,15,0.47995492815971375,0.4417076110839844,0.6374565352224911
24,16,0.4677944481372833,0.4348205029964447,0.677550391329263
24,17,0.45761993527412415,0.4203849732875824,0.7176598665916348
24,18,0.4478541910648346,0.4064207971096039,0.75489931951919
24,19,0.4407897889614105,0.3832305669784546,0.7953788832382699
24,20,0.4244782328605652,0.3530391454696655,0.8364041196749291
24,21,0.4128910303115845,0.3402000069618225,0.880472580434508
24,22,0.4362400472164154,0.3169515132904053,0.931498926965195
24,23,0.5142340660095215,,1.0
25,0,,0.5423426628112793,0.0
25,1,0.6101217865943909,0.5544440746307373,0.10519067358888068
25,2,0.5980669856071472,0.5544030666351318,0.13303752475389455
25,3,0.5843441486358643,0.5533016920089722,0.1570383959920878
25,4,0.5719172954559326,0.5497514605522156,0.18142168648455942
25,5,0.5733961462974548,0.5460079908370972,0.20779311296072947
25,6,0.5656523108482361,0.533657968044281,0.23853246548312398
25,7,0.5495480298995972,0.518075704574585,0.2721923680527372
25,8,0.5300827026367188,0.5010845065116882,0.3108210384113527
25,9,0.5272648334503174,0.5032017827033997,0.35165311513838815
25,10,0.5166597366333008,0.4992382228374481,0.3924481262865874
25,11,0.5162237882614136,0.4965154528617859,0.4355573991641119
25,12,0.5301848649978638,0.49854546785354614,0.4794098348593114
25,13,0.5048921704292297,0.47628670930862427,0.5234918135042027
25,14,0.5029517412185669,0.4688359498977661,0.566503412651467
25,15,0.480655312538147,0.4449039697647095,0.6100579078695371
25,16,0.4799751937389374,0.44358938932418823,0.6512367972768544
25,17,0.4607453942298889,0.4255431592464447,0.6897167571468026
25,18,0.452511191368103,0.422624409198761,0.7271865250250824
25,19,0.4491392970085144,0.40293920040130615,0.7629934736810834
25,20,0.43813765048980713,0.3784101903438568,0.8020921635115896
25,21,0.42017897963523865,0.35486939549446106,0.8415917843465779
25,22,0.42214396595954895,0.3449898362159729,0.8842711838261342
25,23,0.429693341255188,0.31151434779167175,0.9338058766584765
25,24,0.5134044289588928,,1.0
26,0,,0.5417439341545105,0.0
26,1,0.609308123588562,0.5548483729362488,0.10392132663768719
26,2,0.5950413346290588,0.5518618822097778,0.13111929516988066
26,3,0.5884073376655579,0.5555770993232727,0.1541499327010456
26,4,0.5690547823905945,0.5506030917167664,0.17727973841818928
26,5,0.5766838788986206,0.5532329678535461,0.2018593593758142
26,6,0.5775983333587646,0.5397762060165405,0.23104236027249347
26,7,0.5459304451942444,0.5177955627441406,0.26251352555951624
26,8,0.5284900069236755,0.5021002888679504,0.29817762026869726
26,9,0.5388461947441101,0.5100118517875671,0.33644308668542194
26,10,0.5137622952461243,0.4950450360774994,0.3763038627011432
