N_DISC,treatment_value_idx,T,EPOs_1,EPOs_2,true_effect
11,4,0.47297176718711853,5.0003342628479,4.737577438354492,4.918915301561356
11,5,0.5084583163261414,4.916530132293701,5.133201599121094,5.025374948978424
11,6,0.5489962100982666,5.048811912536621,4.9684014320373535,5.1469886302948
11,7,0.5874997973442078,5.065047740936279,4.935057163238525,5.262499392032623
11,8,0.6308760643005371,5.323918342590332,5.563598155975342,5.392628192901611
11,9,0.6879441142082214,5.685959815979004,5.8448638916015625,5.563832342624664
11,10,0.800898015499115,5.791126728057861,,5.902694046497345
12,0,0.22172923386096954,,3.9995317459106445,4.165187701582909
12,1,0.33029690384864807,4.097237586975098,4.223912239074707,4.490890711545944
12,2,0.3829871714115143,4.599117279052734,4.676046848297119,4.648961514234543
12,3,0.42589834332466125,4.5562591552734375,4.472235202789307,4.777695029973984
12,4,0.4588810205459595,4.738134860992432,4.517028331756592,4.876643061637878
12,5,0.4921615421772003,4.806410312652588,5.055943489074707,4.976484626531601
12,6,0.5257512927055359,5.224793910980225,5.4687910079956055,5.077253878116608
12,7,0.5648608207702637,5.304666042327881,4.8483734130859375,5.194582462310791
12,8,0.5984839797019958,4.774773120880127,4.950170040130615,5.2954519391059875
12,9,0.641653299331665,5.5559000968933105,5.838102340698242,5.424959897994995
12,10,0.6964486241340637,5.661403179168701,5.709476947784424,5.589345872402191
12,11,0.8070903420448303,5.80902624130249,,5.921271026134491
13,0,0.21605177223682404,,3.7760636806488037,4.148155316710472
13,1,0.32256951928138733,4.001835823059082,4.142945766448975,4.467708557844162
13,2,0.37354329228401184,4.667211532592773,4.825380802154541,4.6206298768520355
13,3,0.4163188338279724,4.7362213134765625,4.6122236251831055,4.748956501483917
13,4,0.4466864764690399,4.560277462005615,4.5388383865356445,4.84005942940712
13,5,0.4788181185722351,4.913154125213623,4.73830509185791,4.936454355716705
13,6,0.5084502100944519,4.928918361663818,5.194072723388672,5.025350630283356
13,7,0.5421252846717834,5.19880485534668,5.205839157104492,5.12637585401535
13,8,0.576957643032074,5.252042770385742,5.039444923400879,5.230872929096222
13,9,0.6085352897644043,4.922271728515625,5.2038350105285645,5.325605869293213
13,10,0.6510568857192993,5.79863166809082,5.8000898361206055,5.453170657157898
13,11,0.7046108245849609,5.5566792488098145,5.56398868560791,5.613832473754883
13,12,0.8127033114433289,5.686001300811768,,5.938109934329987
14,0,0.21092547476291656,,3.8111588954925537,4.13277642428875
14,1,0.31553661823272705,4.111963272094727,4.129300594329834,4.446609854698181
14,2,0.36561039090156555,4.565471172332764,4.685309886932373,4.596831172704697
14,3,0.40637534856796265,4.56162691116333,4.521044731140137,4.719126045703888
14,4,0.43770110607147217,4.760985374450684,4.60506534576416,4.8131033182144165
14,5,0.46673062443733215,4.750241756439209,4.399827480316162,4.9001918733119965
14,6,0.4942686855792999,4.71725606918335,5.108499526977539,4.9828060567379
14,7,0.5231426358222961,5.150449752807617,5.384437084197998,5.069427907466888
14,8,0.5567451119422913,5.3087687492370605,4.9293413162231445,5.170235335826874
14,9,0.5860435366630554,4.974687099456787,4.970508098602295,5.258130609989166
14,10,0.6183208227157593,5.198915481567383,5.521202564239502,5.354962468147278
14,11,0.6594130396842957,5.705505847930908,5.717264652252197,5.478239119052887
14,12,0.71235191822052,5.655566215515137,5.647769927978516,5.63705575466156
14,13,0.8174493908882141,5.795037746429443,,5.952348172664642
15,0,0.20639190077781677,,3.8718056678771973,4.11917570233345
15,1,0.3092939257621765,3.990288734436035,3.9609222412109375,4.4278817772865295
15,2,0.3587990701198578,4.530275344848633,4.6619873046875,4.576397210359573
15,3,0.39700454473495483,4.623258590698242,4.587339878082275,4.6910136342048645
15,4,0.42990806698799133,4.50697135925293,4.50730037689209,4.789724200963974
15,5,0.45496177673339844,4.8344502449035645,4.6058173179626465,4.864885330200195
15,6,0.482741117477417,4.935689926147461,4.857389450073242,4.948223352432251
15,7,0.5085263848304749,4.778721809387207,5.166038513183594,5.025579154491425
15,8,0.537002682685852,5.297538757324219,5.4015793800354,5.111008048057556
15,9,0.5688287019729614,5.340653419494629,4.888294219970703,5.206486105918884
15,10,0.5943970680236816,4.6342644691467285,4.70798397064209,5.283191204071045
15,11,0.6274840831756592,5.430442810058594,5.843328475952148,5.3824522495269775
15,12,0.6665294766426086,5.526417255401611,5.466791152954102,5.499588429927826
15,13,0.7194972038269043,5.664679050445557,5.783833026885986,5.658491611480713
15,14,0.8214408755302429,5.9044575691223145,,5.964322626590729
16,0,0.20147794485092163,,3.9310946464538574,4.104433834552765
16,1,0.3033202588558197,4.143608570098877,4.000510215759277,4.409960776567459
16,2,0.352456271648407,4.434614181518555,4.53800630569458,4.557368814945221
16,3,0.3888595402240753,4.578117370605469,4.5420613288879395,4.666578620672226
16,4,0.42179813981056213,4.603263854980469,4.621179580688477,4.765394419431686
16,5,0.44564658403396606,4.5295329093933105,4.5298848152160645,4.836939752101898
16,6,0.4724959433078766,4.973834991455078,4.599274635314941,4.91748782992363
16,7,0.4959814250469208,4.642970085144043,5.012141704559326,4.987944275140762
16,8,0.5210896730422974,5.082943439483643,5.344845294952393,5.063269019126892
16,9,0.5502511858940125,5.467352867126465,5.229552268981934,5.150753557682037
16,10,0.5780040621757507,5.264267444610596,5.048806667327881,5.234012186527252
16,11,0.60276859998703,4.6407294273376465,4.873935222625732,5.30830579996109
16,12,0.6353622078895569,5.465999126434326,5.713722229003906,5.406086623668671
16,13,0.6731818318367004,5.784464359283447,5.680142879486084,5.519545495510101
16,14,0.7265551686286926,5.651037216186523,5.8278303146362305,5.679665505886078
16,15,0.8257444500923157,5.954359531402588,,5.977233350276947
17,0,0.19742493331432343,,4.0132365226745605,4.09227479994297
17,1,0.29840025305747986,4.199251651763916,4.1093831062316895,4.39520075917244
17,2,0.34669217467308044,4.410150051116943,4.338047981262207,4.540076524019241
17,3,0.38128218054771423,4.627072811126709,4.712466716766357,4.643846541643143
17,4,0.4141286313533783,4.520776748657227,4.554445266723633,4.742385894060135
17,5,0.43832477927207947,4.662428379058838,4.559080123901367,4.814974337816238
17,6,0.4621160328388214,4.69815731048584,4.488553524017334,4.886348098516464
17,7,0.48552578687667847,4.937270641326904,4.803053379058838,4.956577360630035
17,8,0.5085899829864502,4.799502372741699,5.155254364013672,5.025769948959351
17,9,0.5331859588623047,5.288874626159668,5.444984436035156,5.099557876586914
17,10,0.5618379712104797,5.179257392883301,4.750713348388672,5.185513913631439
17,11,0.5853437781333923,4.973476409912109,5.064333438873291,5.256031334400177
17,12,0.6108770966529846,5.07914924621582,5.2108306884765625,5.332631289958954
17,13,0.6428347229957581,5.553352355957031,5.601910591125488,5.428504168987274
17,14,0.6788501739501953,5.5939764976501465,5.757387638092041,5.536550521850586
17,15,0.7324582934379578,5.762950897216797,5.833968162536621,5.697374880313873
17,16,0.8292747735977173,5.973392009735107,,5.987824320793152
18,0,0.194177508354187,,3.939634323120117,4.082532525062561
18,1,0.29320526123046875,4.200142860412598,4.084035396575928,4.379615783691406
18,2,0.34139376878738403,4.234539985656738,4.267954349517822,4.524181306362152
18,3,0.37464526295661926,4.536622524261475,4.6726460456848145,4.623935788869858
18,4,0.40655502676963806,4.588587760925293,4.556159019470215,4.719665080308914
18,5,0.43232133984565735,4.5070366859436035,4.550501823425293,4.796964019536972
18,6,0.45233944058418274,4.905241966247559,4.749978065490723,4.857018321752548
18,7,0.4769201874732971,4.966218948364258,4.598189830780029,4.930760562419891
18,8,0.4974541962146759,4.5665740966796875,4.8746137619018555,4.992362588644028
18,9,0.5195772051811218,5.045263290405273,5.502136707305908,5.0587316155433655
18,10,0.5449257493019104,5.567046165466309,5.275524616241455,5.134777247905731
18,11,0.571239173412323,5.225844383239746,4.8721747398376465,5.213717520236969
18,12,0.591981053352356,4.606936454772949,4.605911731719971,5.275943160057068
18,13,0.6181954741477966,5.1077880859375,5.552571773529053,5.35458642244339
18,14,0.649834930896759,5.798670768737793,5.915254592895508,5.449504792690277
18,15,0.6843414902687073,5.5862135887146,5.561968803405762,5.553024470806122
18,16,0.7378249764442444,5.654954433441162,5.776962757110596,5.713474929332733
18,17,0.8324154615402222,6.012226581573486,,5.9972463846206665
19,0,0.1908920258283615,,3.9579811096191406,4.0726760774850845
19,1,0.2878141701221466,4.179657936096191,4.035984516143799,4.36344251036644
19,2,0.3362554907798767,4.0887322425842285,4.076941967010498,4.50876647233963
19,3,0.36883580684661865,4.588514804840088,4.754385948181152,4.606507420539856
19,4,0.3992934823036194,4.589133262634277,4.5277323722839355,4.697880446910858
19,5,0.4258759915828705,4.67598819732666,4.787771224975586,4.7776279747486115
19,6,0.4450245201587677,4.563251972198486,4.324434757232666,4.835073560476303
19,7,0.467737078666687,4.851008415222168,4.659108638763428,4.903211236000061
19,8,0.4874872863292694,4.916803359985352,4.800261497497559,4.962461858987808
19,9,0.5086432695388794,4.7513108253479,5.2334089279174805,5.025929808616638
19,10,0.5303995609283447,5.347386837005615,5.59872579574585,5.091198682785034
19,11,0.5560162663459778,5.257526397705078,4.836594581604004,5.168048799037933
19,12,0.5786135196685791,5.371400833129883,5.107598781585693,5.235840559005737
19,13,0.5985717177391052,4.3724493980407715,4.58138370513916,5.295715153217316
19,14,0.6253183484077454,5.388131141662598,5.93369197845459,5.375955045223236
19,15,0.6560971736907959,5.902047634124756,5.743623733520508,5.468291521072388
19,16,0.6898069381713867,5.541037559509277,5.475959300994873,5.56942081451416
19,17,0.7431122064590454,5.53557014465332,5.83935546875,5.729336619377136
19,18,0.8357692360877991,6.1716814041137695,,6.007307708263397
20,0,0.18743059039115906,,3.904439926147461,4.062291771173477
20,1,0.28262755274772644,4.150234222412109,4.0297064781188965,4.347882658243179
20,2,0.33143845200538635,4.111629009246826,4.090929985046387,4.494315356016159
20,3,0.36363229155540466,4.566884994506836,4.823523998260498,4.590896874666214
20,4,0.3925134539604187,4.731159687042236,4.523069858551025,4.677540361881256
20,5,0.41910555958747864,4.738821983337402,4.865153789520264,4.757316678762436
20,6,0.4387578070163727,4.603161811828613,4.552643299102783,4.816273421049118
20,7,0.45848605036735535,4.699473857879639,4.429404258728027,4.875458151102066
20,8,0.47990837693214417,4.893693923950195,4.713276386260986,4.9397251307964325
20,9,0.49864470958709717,4.5546159744262695,4.814692974090576,4.9959341287612915
20,10,0.518332302570343,5.003507614135742,5.532763481140137,5.054996907711029
20,11,0.540799081325531,5.521227836608887,5.298666000366211,5.122397243976593
20,12,0.5654919147491455,5.091095447540283,4.7865681648254395,5.1964757442474365
20,13,0.5848761796951294,5.061121940612793,5.015701770782471,5.254628539085388
20,14,0.6056424379348755,4.637014389038086,4.934351444244385,5.3169273138046265
20,15,0.6319084763526917,5.651220321655273,6.024571418762207,5.395725429058075
20,16,0.6614621877670288,5.806208610534668,5.60568380355835,5.484386563301086
20,17,0.6950443983078003,5.719799995422363,5.559847354888916,5.585133194923401
20,18,0.7484248876571655,5.3319597244262695,5.729392051696777,5.745274662971497
20,19,0.8392146229743958,6.165315628051758,,6.017643868923187
21,0,0.1849880814552307,,3.867567777633667,4.054964244365692
21,1,0.27863290905952454,4.272378444671631,4.150062084197998,4.335898727178574
21,2,0.3268957734107971,4.145576000213623,3.9973113536834717,4.480687320232391
21,3,0.3589184880256653,4.576299667358398,4.837918758392334,4.576755464076996
21,4,0.3861451745033264,4.677551746368408,4.486470699310303,4.658435523509979
21,5,0.41263461112976074,4.366217136383057,4.330626487731934,4.737903833389282
21,6,0.4338023066520691,4.602190017700195,4.695920467376709,4.801406919956207
21,7,0.45062872767448425,4.7360334396362305,4.5834174156188965,4.851886183023453
21,8,0.47236934304237366,4.857995510101318,4.70924711227417,4.917108029127121
21,9,0.48922738432884216,4.889301300048828,4.7324137687683105,4.9676821529865265
21,10,0.5086805820465088,4.708952903747559,5.284644603729248,5.026041746139526
21,11,0.5282092690467834,5.265056610107422,5.4503493309021,5.08462780714035
21,12,0.5508697628974915,5.400777339935303,5.066880226135254,5.152609288692474
21,13,0.5728983283042908,5.213212013244629,5.042913436889648,5.218694984912872
21,14,0.5902606248855591,4.7372894287109375,4.686196327209473,5.270781874656677
21,15,0.6123762130737305,4.956082344055176,5.330831527709961,5.337128639221191
21,16,0.637839138507843,5.656079292297363,5.717172145843506,5.413517415523529
