N_DISC,treatment_value_idx,EPOs_1,EPOs_2,true_effect
22,5,-0.7172648906707764,-0.6779502034187317,-0.4478458049886621
22,6,-0.8723036050796509,-0.8302499651908875,-0.5306122448979591
22,7,-0.9208387732505798,-0.9148030877113342,-0.611111111111111
22,8,-0.7841015458106995,-0.7740739583969116,-0.6893424036281179
22,9,-0.772078812122345,-0.7710166573524475,-0.7653061224489796
22,10,-1.2440868616104126,-1.2311826944351196,-0.8390022675736961
22,11,-0.9315741658210754,-0.896095335483551,-0.9104308390022676
22,12,-1.0815643072128296,-1.061049222946167,-0.9795918367346939
22,13,-0.7201576232910156,-0.7559528946876526,-1.0464852607709751
22,14,-1.0280802249908447,-0.9739879965782166,-1.1111111111111112
22,15,-0.9849502444267273,-0.8468313813209534,-1.1734693877551021
22,16,-0.5210912823677063,-0.22814983129501343,-1.2335600907029478
22,17,-0.7703316807746887,-0.7852445244789124,-1.2913832199546484
22,18,0.7236722707748413,0.6322490572929382,-1.346938775510204
22,19,0.18237054347991943,-0.09036345034837723,-1.4002267573696145
22,20,2.8385326862335205,2.7529687881469727,-1.4512471655328798
22,21,-2.1683993339538574,,-1.5
23,0,,1.6541193723678589,0.0
23,1,0.10241454094648361,0.23608489334583282,-0.08987603305785125
23,2,-1.0007379055023193,-0.5856682062149048,-0.17768595041322316
23,3,-0.7077751755714417,-0.5334409475326538,-0.2634297520661157
23,4,-0.4883594810962677,-0.43171077966690063,-0.34710743801652894
23,5,-0.44720569252967834,-0.5054774284362793,-0.4287190082644628
23,6,-1.097815990447998,-1.05997633934021,-0.5082644628099173
23,7,-0.8549681305885315,-0.8541744947433472,-0.5857438016528925
23,8,-0.7825416922569275,-0.7909899353981018,-0.6611570247933884
23,9,-0.6787133812904358,-0.6735934019088745,-0.734504132231405
23,10,-1.1898378133773804,-1.1817928552627563,-0.8057851239669421
23,11,-1.0034434795379639,-0.986962616443634,-0.875
23,12,-0.9938531517982483,-0.9620527625083923,-0.9421487603305785
23,13,-1.0564560890197754,-1.0299997329711914,-1.0072314049586777
23,14,-0.9947333931922913,-1.0247858762741089,-1.0702479338842976
23,15,-0.9925143718719482,-0.9841461777687073,-1.1311983471074378
23,16,-0.8700037598609924,-0.6639125347137451,-1.1900826446280992
23,17,-0.13804389536380768,0.3397958278656006,-1.2469008264462809
23,18,-0.459172785282135,-0.19020026922225952,-1.3016528925619835
23,19,0.7261518836021423,0.17053921520709991,-1.3543388429752066
23,20,-0.08626824617385864,-0.09036345034837723,-1.4049586776859504
23,21,2.8385326862335205,2.7529687881469727,-1.453512396694215
23,22,-2.1683993339538574,,-1.5
24,0,,1.952081561088562,0.0
24,1,0.253538578748703,0.38220739364624023,-0.08601134215500945
24,2,-1.204343557357788,-0.8472196459770203,-0.17013232514177692
24,3,-0.6979033946990967,-0.3123764395713806,-0.2523629489603024
24,4,-0.4127607047557831,-0.34845614433288574,-0.332703213610586
24,5,-0.4648480713367462,-0.5428838729858398,-0.4111531190926276
24,6,-0.9989360570907593,-1.009244441986084,-0.4877126654064272
24,7,-0.9149414896965027,-0.894940972328186,-0.5623818525519849
24,8,-0.8549810647964478,-0.8627541661262512,-0.6351606805293005
24,9,-0.7903577089309692,-0.7797759771347046,-0.7060491493383743
24,10,-0.8796051740646362,-0.8644790649414062,-0.775047258979206
24,11,-1.1984179019927979,-1.1863019466400146,-0.8421550094517959
24,12,-0.9132872223854065,-0.8805666565895081,-0.9073724007561437
24,13,-1.0011045932769775,-0.9819189310073853,-0.9706994328922495
24,14,-0.8104386925697327,-0.82985520362854,-1.0321361058601135
24,15,-1.1458874940872192,-1.1472848653793335,-1.0916824196597354
24,16,-0.9542078375816345,-0.8432393670082092,-1.1493383742911152
24,17,-0.9412965178489685,-0.7124283909797668,-1.2051039697542532
24,18,0.26065659523010254,0.7916697263717651,-1.2589792060491494
24,19,-0.021520907059311867,0.193380206823349,-1.3109640831758034
24,20,1.1630841493606567,0.17053921520709991,-1.3610586011342154
24,21,-0.08626824617385864,-0.09036345034837723,-1.4092627599243857
24,22,2.8385326862335205,2.7529687881469727,-1.455576559546314
24,23,-2.1683993339538574,,-1.5
25,0,,1.952081561088562,0.0
25,1,0.735705554485321,0.6447280645370483,-0.08246527777777778
25,2,-1.4728474617004395,-1.252379298210144,-0.16319444444444445
25,3,-0.8523481488227844,-0.7525832056999207,-0.2421875
25,4,-0.5117996335029602,-0.40477409958839417,-0.3194444444444444
25,5,-0.536859929561615,-0.5549082159996033,-0.3949652777777778
25,6,-0.9021807909011841,-0.8930191993713379,-0.46875
25,7,-0.8350786566734314,-0.7474428415298462,-0.5407986111111112
25,8,-0.9152809977531433,-0.9054505228996277,-0.611111111111111
25,9,-0.8259555697441101,-0.826446533203125,-0.6796875
25,10,-0.6713231205940247,-0.6711269021034241,-0.7465277777777778
25,11,-1.183793544769287,-1.177496314048767,-0.8116319444444444
25,12,-0.9766502976417542,-0.9639472365379333,-0.875
25,13,-0.9943373799324036,-0.955496609210968,-0.9366319444444444
25,14,-1.0961687564849854,-1.0683653354644775,-0.9965277777777778
