N_DISC,treatment_value_idx,EPOs_1,EPOs_2,true_effect
26,16,0.46980515122413635,0.421554297208786,0.6252905261922312
26,17,0.4552009701728821,0.39667943120002747,0.6633689984860791
26,18,0.4420815706253052,0.38129329681396484,0.700555462546733
26,19,0.41544944047927856,0.35024288296699524,0.7355892957172145
26,20,0.4206846356391907,0.36402007937431335,0.7705437225552128
26,21,0.42582252621650696,0.35223403573036194,0.8082222995059968
26,22,0.4452354311943054,0.3563362658023834,0.8463592959437614
26,23,0.4522022604942322,0.38060951232910156,0.8877658989464304
26,24,0.544697642326355,0.4569298326969147,0.9359282703762954
26,25,0.7289094924926758,,1.0
27,0,,0.329573392868042,0.0
27,1,0.5311968326568604,0.5122196078300476,0.10260048380267324
27,2,0.5694130659103394,0.5452200770378113,0.12926898588055288
27,3,0.5702502131462097,0.5446847081184387,0.15156657671178192
27,4,0.6039803624153137,0.5711614489555359,0.17348712372182531
27,5,0.6056262254714966,0.5666128993034363,0.1967248278370428
27,6,0.5821726322174072,0.5431228876113892,0.22441371169619
27,7,0.5889660716056824,0.5531285405158997,0.2535604614947717
27,8,0.5799725651741028,0.5482369065284729,0.28629017740931395
27,9,0.5845130681991577,0.5442199110984802,0.3231851760635073
27,10,0.5608583688735962,0.5078904628753662,0.36139685503183894
27,11,0.5393345952033997,0.49580812454223633,0.39888082917181733
27,12,0.5205710530281067,0.4874691069126129,0.439037985719908
27,13,0.534122884273529,0.4924624562263489,0.4794098348593114
27,14,0.5172932744026184,0.4637462794780731,0.5201743278716577
27,15,0.49786871671676636,0.44338130950927734,0.559678096105508
27,16,0.47752121090888977,0.4281461834907532,0.5998823334420622
27,17,0.46552425622940063,0.4160274565219879,0.6390998081594753
27,18,0.44492843747138977,0.3936743140220642,0.6744515630104313
27,19,0.4427165687084198,0.3796605169773102,0.7102278301514061
27,20,0.4189409017562866,0.3501020669937134,0.7430544209457866
27,21,0.4209485948085785,0.36377134919166565,0.7778320576772124
27,22,0.4260919988155365,0.35249584913253784,0.8140680231287271
27,23,0.4384576976299286,0.36030152440071106,0.8509804847874405
27,24,0.44919201731681824,0.38031426072120667,0.8912162273146491
27,25,0.5497366189956665,0.4604834318161011,0.938005872873987
27,26,0.73396235704422,,1.0
28,0,,0.32931748032569885,0.0
28,1,0.5119397044181824,0.49088990688323975,0.10137748117766034
28,2,0.5712449550628662,0.5482207536697388,0.1275557365385827
28,3,0.5772279500961304,0.5515023469924927,0.1491745804254266
28,4,0.5991794466972351,0.5697627663612366,0.17006482181953045
