N_DISC,T,estimated_epo,CI_lower_bound,CI_upper_bound
10,0.5143702030181885,-1.054935,-1.0768392086029053,-1.0326533317565918
10,0.5599727034568787,-1.0358949,-1.0601005554199219,-1.012298822402954
10,0.6154847145080566,-1.0371975,-1.0633511543273926,-1.012887954711914
10,0.7259289622306824,-0.8510343,-0.8756862878799438,-0.8256776332855225
11,0.17808111011981964,-0.43985814,-0.4613099694252014,-0.41800782084465027
11,0.2846859395503998,-0.8955113,-0.9198029041290283,-0.8719217777252197
11,0.3398960828781128,-0.8883317,-0.9109498262405396,-0.8648135662078857
11,0.3826058804988861,-0.7843319,-0.8077380657196045,-0.7596929669380188
11,0.4177921712398529,-0.6225396,-0.6474508047103882,-0.5979574918746948
11,0.4571572542190552,-1.2898719,-1.311481237411499,-1.2670202255249023
11,0.4910556375980377,-1.0595284,-1.081097960472107,-1.036906123161316
11,0.5277590155601501,-0.9590551,-0.98093581199646,-0.9371820092201233
11,0.5713730454444885,-1.0883539,-1.1131216287612915,-1.063905954360962
11,0.6243417859077454,-1.0303651,-1.0554919242858887,-1.0035659074783325
11,0.7331404089927673,-0.8115622,-0.8371134996414185,-0.7864789366722107
12,0.17218232154846191,-0.4035246,-0.4253961145877838,-0.3822421729564667
12,0.276386559009552,-0.9160933,-0.937313437461853,-0.8943392038345337
12,0.32983073592185974,-0.82089806,-0.8425427675247192,-0.800156831741333
12,0.3711443543434143,-0.85008085,-0.876000165939331,-0.8237249255180359
12,0.404328316450119,-0.70331824,-0.7271877527236938,-0.6785557270050049
12,0.4398162364959717,-0.903314,-0.9273961186408997,-0.8779841065406799
12,0.4726375639438629,-1.0788794,-1.1011334657669067,-1.0575969219207764
12,0.5040150880813599,-1.0146263,-1.037367343902588,-0.9907369613647461
12,0.5399041175842285,-1.0029798,-1.025672197341919,-0.9804095029830933
12,0.5809083580970764,-1.1252999,-1.1495801210403442,-1.1012905836105347
12,0.632181704044342,-1.0599654,-1.0842065811157227,-1.0343074798583984
12,0.7398049235343933,-0.8058557,-0.8305070996284485,-0.7812683582305908
13,0.16665807366371155,-0.4117109,-0.43287089467048645,-0.3900117874145508
13,0.26868754625320435,-0.81548864,-0.8387190103530884,-0.7928925156593323
13,0.3209441900253296,-0.83853024,-0.8599218726158142,-0.8167933225631714
13,0.36090394854545593,-0.82116205,-0.8466883301734924,-0.796776533126831
13,0.39367571473121643,-0.8278599,-0.8524643778800964,-0.8032903671264648
13,0.42381370067596436,-0.536629,-0.5590174198150635,-0.5147303938865662
13,0.4572574496269226,-1.3536288,-1.377368450164795,-1.3294676542282104
13,0.4858717620372772,-1.1464722,-1.1698102951049805,-1.1239230632781982
13,0.5156474113464355,-0.8053631,-0.8267998695373535,-0.7840228080749512
13,0.5506518483161926,-0.9662182,-0.9888601303100586,-0.9417225122451782
13,0.5888895988464355,-1.1347764,-1.1586369276046753,-1.1099011898040771
13,0.6393944025039673,-1.0804143,-1.1051504611968994,-1.0547809600830078
