N_DISC,T,estimated_epo,CI_lower_bound,CI_upper_bound
19,1.0,0.9185666,0.9169744253158569,0.9201945066452026
20,0.0,0.3463938,0.34449881315231323,0.348331481218338
20,0.05263157894736842,0.37970874,0.37809470295906067,0.3812370002269745
20,0.10526315789473684,0.35917652,0.3578071892261505,0.3605496287345886
20,0.15789473684210525,0.38160807,0.3805529475212097,0.3826123774051666
20,0.21052631578947367,0.43774846,0.43691450357437134,0.4385962188243866
20,0.2631578947368421,0.46617377,0.4653978645801544,0.4669528603553772
20,0.3157894736842105,0.49287817,0.4922219514846802,0.49356022477149963
20,0.3684210526315789,0.49185196,0.49117517471313477,0.4925138056278229
20,0.42105263157894735,0.4835825,0.48290014266967773,0.4842265248298645
20,0.47368421052631576,0.4867096,0.48604118824005127,0.4873785972595215
20,0.5263157894736842,0.49314895,0.4924734830856323,0.4938104748725891
20,0.5789473684210527,0.48822537,0.48754602670669556,0.4889044463634491
20,0.631578947368421,0.48159242,0.4809012711048126,0.48230117559432983
20,0.6842105263157894,0.48823768,0.4874730706214905,0.4889777898788452
20,0.7368421052631579,0.49450347,0.49372240900993347,0.49529117345809937
20,0.7894736842105263,0.51135415,0.5104659795761108,0.5122281908988953
20,0.8421052631578947,0.550844,0.5499589443206787,0.551764726638794
20,0.894736842105263,0.6282687,0.6272736191749573,0.6292804479598999
20,0.9473684210526315,0.70599383,0.7048323154449463,0.7071716785430908
20,1.0,0.9197062,0.9181615710258484,0.921341598033905
21,0.0,0.31675872,0.3149528503417969,0.31860649585723877
21,0.05,0.36670226,0.36520183086395264,0.36829832196235657
21,0.1,0.36611667,0.36472317576408386,0.3675019145011902
21,0.15000000000000002,0.374324,0.37330809235572815,0.3753820061683655
21,0.2,0.41963285,0.41877275705337524,0.42047110199928284
21,0.25,0.46161526,0.46080902218818665,0.46241438388824463
21,0.30000000000000004,0.4834807,0.4827970862388611,0.48417583107948303
21,0.35000000000000003,0.49725527,0.4965818226337433,0.49791887402534485
21,0.4,0.4837001,0.4830639362335205,0.48438596725463867
21,0.45,0.4835643,0.48291581869125366,0.48420095443725586
21,0.5,0.4973131,0.4966627359390259,0.49797967076301575
21,0.55,0.48990154,0.4892123341560364,0.4905921220779419
21,0.6000000000000001,0.4811932,0.4805583357810974,0.4818933606147766
21,0.65,0.482134,0.4813935160636902,0.4828520715236664
21,0.7000000000000001,0.49456638,0.49382221698760986,0.4953579902648926
21,0.75,0.48980194,0.48898640275001526,0.49061015248298645
21,0.8,0.52502614,0.5241466164588928,0.5259103775024414
21,0.8500000000000001,0.5598386,0.5588862895965576,0.5607311129570007
21,0.9,0.629843,0.6288229823112488,0.6308523416519165
21,0.9500000000000001,0.7131153,0.7119330763816833,0.714278519153595
21,1.0,0.92516834,0.9235622882843018,0.9267539381980896
22,0.0,0.30115893,0.29943135380744934,0.3028779625892639
22,0.047619047619047616,0.36577263,0.36421579122543335,0.3673013746738434
22,0.09523809523809523,0.344978,0.3436579704284668,0.3463190495967865
22,0.14285714285714285,0.37559068,0.37451502680778503,0.37668734788894653
22,0.19047619047619047,0.4169287,0.4160166084766388,0.4178203344345093
22,0.23809523809523808,0.4526036,0.4517788589000702,0.45341479778289795
22,0.2857142857142857,0.48021016,0.47946497797966003,0.4809441566467285
22,0.3333333333333333,0.4986748,0.4980001449584961,0.4993433952331543
22,0.38095238095238093,0.48863456,0.48794466257095337,0.48930251598358154
22,0.42857142857142855,0.4839559,0.48325681686401367,0.4846327304840088
22,0.47619047619047616,0.48595855,0.48528730869293213,0.4866001009941101
22,0.5238095238095237,0.49273086,0.4920712411403656,0.49338316917419434
22,0.5714285714285714,0.48858288,0.4878980815410614,0.4892454743385315
22,0.6190476190476191,0.48456705,0.4839056730270386,0.48524072766304016
22,0.6666666666666666,0.48656878,0.4857849180698395,0.4873471260070801
22,0.7142857142857142,0.49129215,0.4905250370502472,0.4920443892478943
22,0.7619047619047619,0.49298495,0.4921862781047821,0.4938277304172516
